"","Y01","Y02","Y03","Y04","Y05","Y06","Y07","Y08","Y09","Y10","Y11","Y12","Y13","Y14","Y15"
"otu14242",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu7214",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"otu14507",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu8258",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu15523",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu6397",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu2912",0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
"otu2097",0,0,0,0,4,0,0,1,0,0,0,1,0,0,0
"otu7503",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu606",0,65,103,24,15,9,8,15,37,4,0,0,0,2,0
"otu6629",0,3,2,0,0,1,0,1,2,0,1,0,0,0,0
"otu1052",0,10,17,10,8,5,6,10,6,3,0,0,0,0,0
"otu626",0,5,11,3,2,3,10,39,122,9,3,2,0,0,0
"otu589",0,0,0,0,0,0,2,3,207,19,3,4,1,1,0
"otu898",0,0,1,0,0,0,0,4,77,1,3,0,0,0,0
"otu9087",0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"otu10620",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu4484",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"otu3365",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu10475",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"otu708",2,33,23,47,47,38,48,47,20,8,3,1,4,0,2
"otu1276",0,1,4,10,7,3,6,2,0,1,2,2,0,0,0
"otu6078",0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
"otu3938",0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
"otu1620",0,1,1,3,11,1,2,2,0,1,0,0,0,1,0
"otu5485",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu10609",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"otu1190",2,11,19,13,16,13,13,10,3,3,3,2,0,3,0
"otu680",4,56,75,78,53,42,48,35,21,14,5,4,12,11,2
"otu14957",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"otu16567",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu1340",0,2,6,4,6,2,5,2,2,0,1,0,0,0,0
"otu1734",0,4,2,6,5,1,3,1,1,0,1,0,0,1,0
"otu1803",0,2,6,4,10,5,3,5,1,2,1,0,1,0,1
"otu14596",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu1480",0,3,6,5,6,3,2,2,0,0,0,0,0,1,0
"otu1735",12,0,0,0,1,1,0,0,0,0,0,0,0,1,0
"otu11030",1,0,0,1,0,1,2,1,0,0,1,0,0,0,0
"otu2386",1,0,1,2,2,2,2,1,1,0,0,0,0,0,0
"otu2226",5,1,0,0,1,0,0,1,0,0,0,0,0,0,0
"otu13383",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"otu2020",0,0,0,0,3,1,0,3,0,0,0,0,0,0,0
"otu11631",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"otu10690",0,0,2,0,0,0,0,0,0,0,0,0,0,2,0
"otu11603",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"otu16484",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu2160",0,0,0,0,0,0,1,0,2,0,1,0,0,4,1
"otu7133",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu1120",0,0,2,9,15,2,9,12,4,1,0,0,0,1,0
"otu13527",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu6118",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu10041",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu2900",0,0,1,0,0,1,0,1,0,0,0,0,0,1,1
"otu13225",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"otu16069",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu11058",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu8509",0,0,1,0,0,1,1,1,0,0,0,0,0,0,1
"otu7884",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu1999",0,0,1,0,0,2,0,0,0,0,0,0,0,4,1
"otu6757",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu8811",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"otu1544",0,4,4,9,6,8,1,4,1,2,1,0,0,4,3
"otu1947",0,2,2,1,3,4,3,0,1,1,0,0,0,2,1
"otu1048",108,0,0,3,4,1,2,4,2,0,1,2,0,1,0
"otu283",0,48,52,78,123,103,204,164,54,15,4,3,2,1,2
"otu3333",0,0,0,2,1,0,0,0,0,0,0,0,0,1,0
"otu5772",5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu625",59,14,9,41,37,24,40,26,12,2,0,1,1,0,0
"otu12390",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu10997",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu13174",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu2272",0,0,2,3,0,1,0,0,0,0,0,0,0,0,0
"otu2582",0,3,3,1,2,0,2,1,0,0,0,0,0,0,0
"otu709",0,1,0,0,0,0,0,2,27,69,29,17,3,1,0
"otu14046",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"otu6376",1,1,1,0,0,0,2,0,1,0,0,1,0,0,0
"otu4330",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu674",88,48,35,45,42,32,34,67,15,4,3,2,3,1,1
"otu1649",0,1,1,3,7,1,5,5,2,0,0,1,2,1,1
"otu4424",0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"otu15203",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu7681",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu7849",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"otu2867",0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
"otu1151",1,4,11,14,7,3,5,4,2,2,1,0,0,1,0
"otu7723",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu961",1,22,23,31,29,23,17,24,26,4,3,2,5,6,0
"otu1445",3,6,7,14,11,11,15,7,3,1,2,0,0,0,0
"otu14131",0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
"otu10417",0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
"otu8613",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu5729",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"otu884",84,7,1,1,1,2,3,0,0,1,2,0,2,0,0
"otu13070",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"otu8624",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu162",0,191,255,426,470,254,231,219,26,9,2,3,3,3,2
"otu8188",0,0,0,1,0,0,0,0,1,0,0,2,0,0,0
"otu5426",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu1541",11,1,1,1,2,0,1,0,0,0,0,1,0,0,0
"otu5804",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"otu16453",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"otu3976",0,0,0,2,2,0,0,0,0,2,0,0,0,2,2
"otu1482",0,9,8,2,3,1,0,0,0,0,0,0,0,0,0
"otu575",4,38,31,28,35,23,28,35,8,1,3,2,5,3,0
"otu8190",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"otu15722",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu15049",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"otu13182",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu2851",0,0,0,4,2,1,0,1,0,0,0,0,0,1,0
"otu12592",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"otu1732",0,3,3,7,2,4,4,2,0,1,1,0,0,1,1
"otu5581",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu2502",0,0,1,2,3,0,0,1,0,0,0,1,0,0,0
"otu5168",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu6112",0,1,0,1,0,1,2,0,0,1,1,0,0,3,0
"otu13369",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu5569",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu7323",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
"otu14525",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu6573",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu5172",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu3667",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"otu11187",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"otu14126",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu16284",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu6444",0,0,0,0,0,0,1,2,4,6,2,1,1,1,0
"otu113",2,0,5,28,37,67,153,620,1692,3436,1300,1046,384,1333,85
"otu2728",0,0,0,1,0,0,0,5,0,0,0,0,0,0,0
"otu5927",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu8242",0,0,0,0,0,0,0,0,4,3,1,0,0,1,0
"otu5078",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu6056",0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
"otu8708",0,0,0,0,0,0,0,1,1,4,0,1,1,1,0
"otu15265",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu8079",0,1,0,0,2,4,2,42,61,140,34,45,16,19,4
"otu12716",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu8015",0,0,0,0,0,1,0,1,1,2,1,1,1,0,0
"otu15868",0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
"otu4984",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu15239",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu4658",0,0,0,0,0,0,0,1,0,3,2,1,0,0,0
"otu6225",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu11849",0,0,0,1,0,0,0,1,2,4,2,1,0,2,0
"otu5424",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu10468",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"otu1608",1,0,0,0,0,0,0,0,2,4,2,4,1,5,0
"otu7474",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu3779",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"otu6045",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"otu5267",0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
"otu12502",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"otu10868",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu1122",0,0,0,0,0,0,0,0,13,14,9,13,12,21,1
"otu5144",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu1561",0,0,0,0,0,1,0,3,10,17,6,7,8,18,0
"otu12692",0,0,0,0,0,0,0,0,3,2,2,1,0,0,0
"otu14871",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu134",2,0,0,1,1,2,6,24,1277,542,180,205,120,245,31
"otu11800",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu5115",0,0,0,0,0,0,0,0,1,1,2,6,1,0,0
"otu9130",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"otu8248",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu8641",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu9975",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu5191",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu12755",0,0,0,0,0,0,0,0,1,2,0,1,3,1,0
"otu40",1,1,2,4,6,12,25,148,2569,3512,1698,1808,952,2966,341
"otu10215",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu12788",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu13790",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"otu4919",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu5037",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu10805",0,0,0,0,0,0,0,1,0,1,0,0,2,1,0
"otu16157",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"otu12745",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu9356",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu16216",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu4895",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu13857",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu4955",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"otu9116",0,0,0,0,0,0,0,0,1,0,0,4,2,0,0
"otu11725",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu13792",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"otu15844",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu13775",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"otu5044",0,0,0,0,0,1,4,0,3,4,20,58,3,32,1
"otu7428",0,0,0,0,0,0,0,4,15,10,8,3,11,43,2
"otu12784",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"otu4841",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"otu10090",0,0,0,0,0,0,0,0,0,1,1,2,0,0,0
"otu8650",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu14634",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu14865",0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
"otu9973",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu13653",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"otu4832",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu8332",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu5245",0,0,0,0,0,0,0,0,1,0,1,2,1,0,0
"otu12252",0,0,0,0,0,0,0,2,1,4,4,3,0,0,0
"otu9999",0,0,0,0,0,0,1,2,1,0,1,6,2,7,0
"otu15848",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu9958",0,0,0,0,0,0,0,2,2,1,0,3,0,0,0
"otu11742",0,0,0,0,0,0,0,1,3,5,0,3,2,0,0
"otu12072",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu8008",0,0,1,1,0,0,0,2,61,55,38,53,47,24,10
"otu6660",0,0,0,0,0,0,2,1,9,6,5,8,1,79,0
"otu4980",0,0,0,0,1,0,0,1,6,0,1,1,1,1,0
"otu8691",0,0,0,0,0,0,0,1,2,4,1,5,6,2,1
"otu8925",0,0,0,0,1,0,0,2,4,9,3,6,6,1,0
"otu16168",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu12733",0,0,0,1,0,3,2,4,59,123,21,87,63,72,18
"otu4817",0,0,0,0,0,1,0,0,5,18,4,27,6,2,0
"otu4986",0,0,0,0,0,0,0,0,6,2,4,5,1,3,0
"otu9957",1,1,2,4,11,11,20,42,97,142,65,149,44,58,11
"otu11182",0,0,0,0,0,0,0,8,49,36,23,69,56,2,21
"otu9248",0,0,0,0,0,1,0,1,0,2,0,5,3,3,0
"otu5262",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"otu5131",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"otu15270",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"otu5224",0,0,0,0,0,0,0,0,2,1,1,2,1,3,0
"otu4858",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"otu9527",0,0,0,0,0,0,0,0,1,2,0,3,1,2,0
"otu14938",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"otu6973",0,0,0,0,0,1,1,0,3,3,3,2,3,8,1
"otu15854",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu12693",0,0,0,0,0,0,0,0,6,11,1,4,3,2,1
"otu5088",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"otu15706",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu8996",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu8167",0,0,0,0,0,0,1,1,3,3,3,3,1,0,2
"otu13803",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"otu5163",0,0,0,0,0,0,0,1,2,0,2,3,0,4,0
"otu8084",0,0,0,0,0,0,0,0,2,6,5,4,2,1,1
"otu14873",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu14769",0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
"otu5170",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu15839",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu6638",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu12774",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu15766",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu4885",0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"otu8890",0,0,0,2,0,2,1,5,31,47,13,25,12,4,3
"otu11730",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu11458",0,0,0,0,0,0,0,3,2,5,1,2,1,2,1
"otu15950",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu13694",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"otu12610",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu7441",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu12054",0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
"otu16165",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu10040",0,0,0,0,0,0,1,0,2,3,3,2,4,1,0
"otu8302",0,0,0,0,0,0,0,2,2,5,2,2,0,0,0
"otu11822",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"otu9181",0,0,0,0,0,0,1,3,1,2,0,0,1,0,0
"otu4873",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"otu8348",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu4892",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu15287",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu14672",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu11739",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu7519",0,0,0,0,0,0,3,1,7,5,5,2,1,4,1
"otu12613",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu8974",0,0,0,0,2,0,0,0,1,2,1,2,1,0,0
"otu12306",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu14818",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"otu9477",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"otu6466",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"otu14830",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"otu10532",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"otu15955",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu13236",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu10212",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu11862",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu13682",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu8993",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu15962",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu8485",0,1,0,1,1,0,2,0,1,1,1,1,0,0,0
"otu5261",0,0,0,1,0,0,0,0,0,0,3,4,0,0,0
"otu11781",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu9",40,247,239,977,1409,1443,2537,4947,19356,19040,8364,11063,6186,8839,1700
"otu4821",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu9987",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu5316",0,0,1,0,0,0,1,0,2,4,4,2,0,3,1
"otu5323",0,0,0,0,0,0,0,0,2,1,2,0,0,0,1
"otu13632",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu8991",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"otu6103",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu15585",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu13723",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"otu15784",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu14199",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu10097",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu8876",0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
"otu5051",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu8173",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"otu13241",0,0,0,1,1,1,1,2,3,5,1,2,4,0,0
"otu8191",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu4572",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"otu15479",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu5383",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu12737",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu10048",0,0,0,2,3,5,3,9,39,37,8,13,3,1,0
"otu9864",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"otu14653",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"otu7070",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu12228",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"otu6175",0,0,0,0,0,0,0,0,0,2,1,1,2,2,1
"otu12776",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu9959",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"otu8873",0,0,0,0,0,6,0,1,16,18,1,17,16,5,14
"otu8217",0,0,0,0,0,0,0,2,5,0,2,2,1,0,0
"otu12750",0,1,0,3,7,2,3,7,24,20,4,3,2,8,2
"otu12203",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu6932",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu8206",0,0,0,0,0,0,0,0,6,1,1,1,0,0,0
"otu5954",0,0,0,2,0,0,4,0,6,0,1,3,1,11,2
"otu14864",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu12059",0,0,0,0,0,0,1,1,3,5,0,0,1,0,0
"otu6113",0,0,0,2,0,0,2,0,4,1,0,0,0,7,1
"otu14306",0,0,0,0,0,1,0,1,2,2,0,1,2,0,1
"otu11789",0,0,0,0,0,0,0,2,6,2,0,1,0,0,0
"otu10071",0,0,3,2,7,4,10,23,61,31,8,30,13,67,17
"otu11748",0,0,0,0,0,1,0,3,12,2,0,2,1,0,0
"otu15748",0,1,0,5,0,0,0,0,0,2,0,6,0,8,0
"otu12029",0,0,2,2,0,1,0,2,3,4,1,3,2,2,3
"otu15728",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu15902",0,0,0,1,0,0,0,0,0,1,0,2,0,10,0
"otu5026",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"otu28",3,13,72,409,339,316,595,898,3736,3108,1883,4132,3534,9538,1784
"otu5155",0,0,0,1,0,0,1,0,15,7,4,5,0,1,0
"otu5214",0,0,0,1,1,0,1,2,8,0,2,1,0,1,0
"otu4942",0,0,0,2,0,0,1,1,13,3,2,5,0,1,0
"otu12093",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu5057",0,0,0,0,0,1,0,0,2,1,0,1,0,0,0
"otu8322",1,0,0,0,0,1,0,0,9,17,0,3,2,0,0
"otu1862",0,0,0,0,0,1,0,5,2,0,0,0,0,0,0
"otu6867",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu4223",0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"otu3138",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"otu782",4,16,32,18,21,10,13,14,2,0,2,0,0,0,0
"otu2980",0,1,0,1,0,0,0,0,1,1,0,0,0,2,0
"otu7248",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu3892",0,1,0,1,2,0,0,1,1,0,0,0,0,0,1
"otu1311",0,2,0,12,3,0,2,8,0,0,0,0,0,0,0
"otu2012",6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu4089",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu4854",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
"otu10234",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"otu8893",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
"otu6015",0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
"otu1302",1,15,5,17,15,11,16,16,1,1,4,2,2,4,2
"otu16609",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu2547",0,1,2,2,0,1,0,0,0,0,0,0,0,3,0
"otu1593",0,0,0,2,1,0,0,0,0,0,5,3,2,7,5
"otu1644",0,10,5,1,0,2,6,2,1,1,0,0,0,5,0
"otu16349",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu7522",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu1475",0,1,2,3,4,1,4,2,0,1,0,0,0,0,0
"otu10986",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu10932",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu12124",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu10672",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu3212",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"otu12283",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu14196",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu12943",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu8489",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu14079",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu4266",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"otu10262",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"otu14397",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu2453",0,1,1,1,0,0,1,1,0,1,0,0,0,0,0
"otu2922",0,1,1,1,2,0,1,0,0,0,0,0,0,0,0
"otu11801",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu11775",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu9279",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu15577",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu6087",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"otu12317",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu7404",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu1129",14,8,10,7,17,14,22,21,6,1,4,1,6,10,9
"otu2799",1,1,0,1,0,2,0,1,0,1,0,1,0,1,1
"otu10087",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu8361",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu13083",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"otu6111",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
